일자,종목명,기사요약,근거,대표단어,label,종가,거래량,등락률,KOSPI200,KOSPI200_등락률,환율,환율변동률,유가,유가변동률,S&P500,S&P500_등락률
2020.11.23,현대차,현대자동차의 중국 전략 중형세단인 '밍투' 2세대 모델이 20일 개최된 '2020 광저우 국제모터쇼'에서 최초로 공개됐다.,기술 공개,"밍투, 최초, 공개",1,179000,1494870,1.13%,348.46,2.30%,"1,114.95",0.12%,43.22,1.65%,"3,557.54",-0.68%
2020.11.24,LG 화학,LG화학이 테슬라 차량 배터리 공급 소식에 장초반 강세다.,계약 수주,"테슬라, 배터리, 공급, 강세",1,799000,858347,6.82%,350.28,0.52%,"1,113.51",-0.13%,44.88,3.84%,"3,577.59",0.56%
2020.11.24,삼성sdi,글로벌 전기차 시장이 확대됨에 따라 배터리 소요량이 연평균 38%씩 대폭 증가할 것으로 기대,산업 성장 기대,"전기차 시장, 확대, 배터리 소요량, 증가, 기대",1,552000,610630,4.94%,350.28,0.52%,"1,113.51",-0.13%,44.88,3.84%,"3,577.59",0.56%
2020.11.24,삼성sdi,"달러 약세에 따른 신흥국 자금 유입 구간에서 상대적 이익 모멘텀이 양호한 국내 IT, 2차전지, 소재 등 수출주의 매력이 부각된다",전문가 추천,"달러, 약세, 2차전지",1,552000,610630,4.94%,350.28,0.52%,"1,113.51",-0.13%,44.88,3.84%,"3,577.59",0.56%
2020.11.24,현대차,23일 현대차는 영국 글로벌 종합화학 업체 이네오스그룹과 유럽 글로벌 수소생태계 확산을 위해 협약하기로 했다고 밝혔다.,협력사 협업,"이네오스그룹, 수소생태계, 확산, 협약",1,181000,1522580,1.12%,350.28,0.52%,"1,113.51",-0.13%,44.88,3.84%,"3,577.59",0.56%
2020.11.25,SK이노베이션,미국에서는 최근 테슬라 목표주가 1000달러를 제시한 증권사가 등장했다. 세계적으로 전기차 보급이 빨라질 것이란 전망에 따른 것이다.,산업 성장 기대,"테슬라, 목표주가, 전기차 보급, 전망",1,163500,2185450,2.19%,348.3,-0.57%,"1,110.24",-0.29%,45.86,2.18%,"3,635.41",1.62%
2020.11.25,삼성sdi,뉴욕증시 전기차 주가 오르자 韓 2차전지 투톱은 신고가 행진,산업 성장 기대,"뉴욕증시, 전기차 주가, 신고가",1,538000,790975,-2.54%,348.3,-0.57%,"1,110.24",-0.29%,45.86,2.18%,"3,635.41",1.62%
2020.11.25,삼성sdi,SK증권은 24일 삼성SDI에 대해 주유소가 충전소 기반의 모빌리티 서비스로 변화를 시도하는 상황은 장기적 성장성을 확인해 주는 것이라며 목표주가를 60만원으로 상향조정했다.,목표주가 상승,"충전소, 모빌리티 서비스, 변화, 장기적, 성장성, 상향조정",1,538000,790975,-2.54%,348.3,-0.57%,"1,110.24",-0.29%,45.86,2.18%,"3,635.41",1.62%
2020.11.25,현대차,‘자동차 산업’도 주목받는다. 현대차는 전기차 등 고부가가치 차량 판매가 증가하는데다 수소차 등 차세대 차량을 선보이면서 본격적인 실적 개선 흐름에 올라 탔다,실적 호재,"전기차, 고부가치, 판매, 증가, 실적 개선",1,179500,2082764,-0.83%,348.3,-0.57%,"1,110.24",-0.29%,45.86,2.18%,"3,635.41",1.62%
2020.11.26,SK이노베이션,독일 폭스바겐과 조인트벤처(JV) 설립 가능성도 제기된다.,합작법인 설립 가능성,"폭스바겐, JV, 설립, 가능성",1,175000,1984163,7.03%,352.12,1.10%,"1,106.21",-0.36%,45.05,-1.77%,"3,629.65",-0.16%
2020.11.26,SK이노베이션,SK이노베이션이 공격적인 투자로 전기차 배터리 시장에서 무서운 기세로 성장하고 있다.,실적 호재,"공격적, 투자, 배터리 시장, 기세, 성장",1,175000,1984163,7.03%,352.12,1.10%,"1,106.21",-0.36%,45.05,-1.77%,"3,629.65",-0.16%
2020.11.26,SK이노베이션,폭스바겐은 스포츠유틸리티(SUV) 차량 ‘ID.4’의 배터리 공급사로 SK이노베이션을 선정하는 등 협력을 강화하고 있다.,협력사 호재,"폭스바겐, 선정, 협력, 강화",1,175000,1984163,7.03%,352.12,1.10%,"1,106.21",-0.36%,45.05,-1.77%,"3,629.65",-0.16%
2020.11.26,삼성sdi,신종 코로나바이러스감염증(코로나19) 확산 상황에서도 'K배터리' 3사가 꾸준한 설비투자를 통해 전기차 300만대 공급가능한 수준의 생산능력을 확보했다.,설비 투자,"K배터리, 생산능력, 확보, 설비투자",1,550000,400227,2.23%,352.12,1.10%,"1,106.21",-0.36%,45.05,-1.77%,"3,629.65",-0.16%
2020.11.26,삼성sdi,정의선-신동빈 '미래차 회동'...배터리 소재 협력논의,실적 호재,"배터리 소재, 협력논의",1,550000,400227,2.23%,352.12,1.10%,"1,106.21",-0.36%,45.05,-1.77%,"3,629.65",-0.16%
2020.11.26,삼성sdi,최근 글로벌 전기차 시장 1위를 목표로 내건 정의선 현대차그룹 회장의 행보가 거침없다.,실적 호재,"전기차 시장, 1위, 목표",1,550000,400227,2.23%,352.12,1.10%,"1,106.21",-0.36%,45.05,-1.77%,"3,629.65",-0.16%
2020.11.26,삼성sdi,신한금융투자는 25일 삼성SDI에 대해 미국과 독일에서의 전기차 대중화에 속도가 더 붙고 있어 수혜가 기대된다며 목표주가를 기존 57만원에서 67만원으로 올렸다.,목표주가 상승,"전기차 대중화, 수혜, 올렸다",1,550000,400227,2.23%,352.12,1.10%,"1,106.21",-0.36%,45.05,-1.77%,"3,629.65",-0.16%
2020.11.26,삼성sdi,고속질주하는 테슬라,산업 성장 기대,"고속질주, 테슬라",1,550000,400227,2.23%,352.12,1.10%,"1,106.21",-0.36%,45.05,-1.77%,"3,629.65",-0.16%
2020.11.26,현대차,"현대·기아차에서 제작·판매한 투싼(TL), 스팅어(CK) 2개 차종 5만1583대는 전자제어 유압장치(HECU) 내부 합선으로 인한 화재 발생 가능성이 확인돼 리콜이 결정됐다.",전기차 화재,"투싼, 스팅어, 화재 발생 가능성, 리콜, 결정",0,179000,2082764,-0.28%,352.12,1.10%,"1,106.21",-0.36%,45.05,-1.77%,"3,629.65",-0.16%
2020.11.26,현대차,"TUCSON (TL), SADE (CK), 현대 / 기아 자동차에서 판매되는 2 차 2 대 2 대의 자동차 2 차량, 전자 제어 유압 장치 (HECU)의 내부 부족으로 인해 화재가 발생할 가능성이 발생합니다.",전기차 화재,"투싼, 스팅어, 화재 발생 가능성, 리콜, 결정",0,179000,2082764,-0.28%,352.12,1.10%,"1,106.21",-0.36%,45.05,-1.77%,"3,629.65",-0.16%
2020.11.27,SK이노베이션,"26일 관련 업계에 따르면 현대차의 E-GMP 배터리 공급은 1차(아이오닉5) 입찰에선 SK이노베이션이, 2차(아이오닉 6) 입찰에선 LG화학과 중국 CATL이 각각 발주한 것으로 알려진 가운데 3차 배터리 입찰이 이르면 이달 중에 확정될 전망이다.",협력사 호재,"E-GMP, 배터리, 입찰, 확정, 전망",1,179500,2456757,2.57%,352.73,0.17%,"1,105.57",-0.06%,45.74,1.53%,"3,629.65",-0.16%
2020.11.27,삼성sdi,현대차의 전기차 전용 플랫폼인 'E-GMP'(Electric-Global Modular Platform) 3차 배터리 입찰이 빠르면 올 연말에 낙찰 기업을 확정할 예정이어서 주목받고 있다.,실적 호재,"배터리 입찰, 확정, 주목, E-GMP",1,551000,336010,0.18%,352.73,0.17%,"1,105.57",-0.06%,45.74,1.53%,"3,629.65",-0.16%
2020.11.27,삼성sdi,두산솔루스는 테슬라와 전지박 공급을 위한 일반거래조건협정(agreement on general terms and conditions) 체결을 앞두고 있다.,경쟁사 호재,"두산솔루스, 테슬라, 전지박 공급, 체결",0,551000,336010,0.18%,352.73,0.17%,"1,105.57",-0.06%,45.74,1.53%,"3,629.65",-0.16%
2020.11.27,삼성sdi,Doosan Solus는 TESLA 및 기능 공급을위한 일반 거래 조건 계약 (일반 이용 약관 계약)보다 앞서 있습니다.,경쟁사 호재,"두산솔루스, 테슬라, 전지박 공급, 체결",0,551000,336010,0.18%,352.73,0.17%,"1,105.57",-0.06%,45.74,1.53%,"3,629.65",-0.16%
2020.11.27,현대차,코나 일렉트릭과 니로 EV의 유럽 수출 물량이 급증하면서 올해 처음 전기차 10만대 수출 달성이 유력해졌다.,실적 호재,"코나, 유럽, 수출, 물량급증, 달성, 유력",1,181000,1033868,1.12%,352.73,0.17%,"1,105.57",-0.06%,45.74,1.53%,"3,629.65",-0.16%
2020.11.30,LG 화학,"GM은 전기차 가속화 전략을 발표했다. LG화학, 삼성SDI 등 배터리셀 업체와 소재, 장비 업체들의 수혜가 기대된다.",계약 수주,"GM, 전기차, 가속화 전략, 발표, LG화학, 배터리셀 업체, 수혜, 기대",1,800000,728920,-1.23%,346.05,-1.89%,"1,104.43",-0.10%,45.29,0.11%,"3,638.35",0.24%
2020.11.30,LG 화학,전기차 배터리용 2차전지 수요도 꾸준히 늘 것이라는 전망,실적 호재,"전기차 배터리용, 2차전지, 수요, 늘것, 전망",1,800000,728920,-1.23%,346.05,-1.89%,"1,104.43",-0.10%,45.29,0.11%,"3,638.35",0.24%
2020.11.30,LG 화학,"현대차가 전기차 배터리 공급업체로 SK이노베이션과 협력을 강화해 나갈 것이란 관측이 나오고 있다. 배경은 LG화학 배터리가 탑재된 코나EV의 화재. 현대차는 코나EV 7만7000여 대 리콜을 결정하고 국내와 미국, 유럽, 중국 등지에서 리콜을 진행 중이다.",전기차 화재,"현대차가 전기차 배터리 공급업체로 SK이노베이션과 협력을 강화해 나갈 것이란 관측이 나오고 있다. 배경은 LG화학 배터리가 탑재된 코나EV의 화재. 현대차는 코나EV 7만7000여 대 리콜을 결정하고 국내와 미국, 유럽, 중국 등지에서 리콜을 진행 중이다.",0,800000,728920,-1.23%,346.05,-1.89%,"1,104.43",-0.10%,45.29,0.11%,"3,638.35",0.24%
2020.11.30,LG 화학,LG화학 역시 SK이노베이션과 전기차 배터리 영업비밀 침해 소송을 진행 중이다.,소송 악재," SK이노베이션, 전기차 배터리, 영업비밀 침해, 소송",0,800000,728920,-1.23%,346.05,-1.89%,"1,104.43",-0.10%,45.29,0.11%,"3,638.35",0.24%
2020.11.30,LG 화학,LG화학과 SK이노베이션이 미국 국제무역위원회(ITC)에서 벌이고 있는 이차전지 영업비밀 침해 소송의 최종 판결이 임박한 가운데 두 회사의 합의 가능성에 관심이 모이고 있다.,합의 가능성," SK이노베이션, 이차전지, 영업비밀 침해, 소송, 최종 판결, 임박",0,800000,728920,-1.23%,346.05,-1.89%,"1,104.43",-0.10%,45.29,0.11%,"3,638.35",0.24%
2020.11.30,LG 화학,"현대차는 전기 자동차 배터리 공급 업체이며, SK 혁신과 협력을 강화하는 관찰입니다. 배경은 LG 화학 배터리가있는 Kona EV의 불입니다. 히운데이는 7,000 Kona EV 7,000을 회상하고 한국과 유나이티드에서 회상합니다.주, 유럽 및 중국.",전기차 화재,"현대차가 전기차 배터리 공급업체로 SK이노베이션과 협력을 강화해 나갈 것이란 관측이 나오고 있다. 배경은 LG화학 배터리가 탑재된 코나EV의 화재. 현대차는 코나EV 7만7000여 대 리콜을 결정하고 국내와 미국, 유럽, 중국 등지에서 리콜을 진행 중이다.",0,800000,728920,-1.23%,346.05,-1.89%,"1,104.43",-0.10%,45.29,0.11%,"3,638.35",0.24%
2020.11.30,LG 화학,LG 화학은 SK 혁신 및 전기 만사 배터리 판매의 비밀 침해를 겪고 있습니다.,소송 악재," SK이노베이션, 전기차 배터리, 영업비밀 침해, 소송",0,800000,728920,-1.23%,346.05,-1.89%,"1,104.43",-0.10%,45.29,0.11%,"3,638.35",0.24%
2020.11.30,LG 화학,LG 화학 및 SK 혁신은 미국 국제 무역위원회 (ITC)의 비밀 침해 소송의 최종 판결 인 제 2 회사 중반의 두 회사의 협정의 가능성에 관심이 있습니다.,합의 가능성," SK이노베이션, 이차전지, 영업비밀 침해, 소송, 최종 판결, 임박",0,800000,728920,-1.23%,346.05,-1.89%,"1,104.43",-0.10%,45.29,0.11%,"3,638.35",0.24%
2020.11.30,삼성sdi,외국인이 달러 약세 및 조 바이든 미국 대통령 당선에 따른 자유무역 강화 기대,미국 정책 호재,"바이든, 자유무역 강화, 달러 약세",1,533000,619138,-3.27%,346.05,-1.89%,"1,104.43",-0.10%,45.29,0.11%,"3,638.35",0.24%
2020.11.30,삼성sdi,"삼성SDI와 천보의 목표주가를 상향하고, 에코프로비엠의 투자의견 '매수'를 유지한다.",목표주가 상승,"목표주가, 상향, 에코프로비엠, 매수",1,533000,619138,-3.27%,346.05,-1.89%,"1,104.43",-0.10%,45.29,0.11%,"3,638.35",0.24%
2020.11.30,삼성sdi,테슬라가 배터리 부품 계약을 앞두고 있다,경쟁사 호재,"테슬라, 배터리 부품, 계약",0,533000,619138,-3.27%,346.05,-1.89%,"1,104.43",-0.10%,45.29,0.11%,"3,638.35",0.24%
2020.11.30,삼성sdi,올해 3월부터 세계 전기차용 배터리 사용량 1위 자리를 수성해왔던 LG화학은 최근 발표된 통계에서 CATL에 밀린 것으로 나타났다.,경쟁사 호재,"배터리 사용량, CATL, 밀린 것",0,533000,619138,-3.27%,346.05,-1.89%,"1,104.43",-0.10%,45.29,0.11%,"3,638.35",0.24%
2020.11.30,삼성sdi,Tesla는 배터리 부품 계약보다 앞서 있습니다.,경쟁사 호재,"테슬라, 배터리 부품, 계약",0,533000,619138,-3.27%,346.05,-1.89%,"1,104.43",-0.10%,45.29,0.11%,"3,638.35",0.24%
2020.11.30,삼성sdi,올해 3 월 이래 세계 전기 자동차의 배터리 사용량을 처음으로 겨냥한 LG Chem은 최근 통계에서 CATL로 밀려났습니다.,경쟁사 호재,"배터리 사용량, CATL, 밀린 것",0,533000,619138,-3.27%,346.05,-1.89%,"1,104.43",-0.10%,45.29,0.11%,"3,638.35",0.24%
2020.11.30,현대차,"빠르면 내년부터 현대차·기아차가 판매하는 차량에서 네이버(NAVER)가 제공하는 검색, 지도, 쇼핑 등의 콘텐츠를 이용할 수 있게 된다.",협력사 협업,"네이버, 제공, 콘텐츠, 이용",1,181500,3981271,0.28%,346.05,-1.89%,"1,104.43",-0.10%,45.29,0.11%,"3,638.35",0.24%
2020.12.01,LG 화학,LG화학에서 분사한 배터리 전문 자회사 LG에너지솔루션이 1일 공식 출범한다. 2차전지를 전문으로 하는 국내 첫 기업이 탄생하는 것이다.,자회사 상장,"분사, LG에너지솔루션, 출범, 2차전지, 전문",1,809000,404022,1.13%,352.4,1.83%,"1,109.32",0.44%,44.25,-2.30%,"3,621.63",-0.46%
2020.12.01,SK이노베이션,매각이 성사될 경우 SK이노베이션에 최대 2조원 중후반의 현금이 유입될 전망이다.,투자 확대 기대,"현금, 유입, 전망",1,182500,1433423,5.49%,352.4,1.83%,"1,109.32",0.44%,44.25,-2.30%,"3,621.63",-0.46%
2020.12.02,LG 화학,"이를 위해 LG에너지솔루션은 적기 적소에 투자를 확대해 사업 경쟁력을 강화하고, 혁신적인 고성능 제품과 스마트팩토리 등 선도적인 공정 기술로 시장을 선도할 계획이다.",기술 호재,"LG에너지솔루션, 투자, 확대, 사업 경쟁력, 강화",1,841000,592081,3.96%,358.66,1.78%,"1,105.73",-0.32%,45,1.69%,"3,662.45",1.13%
2020.12.02,LG 화학,LG에너지솔루션은 다양한 자금조달 방안을 활용해 적기에 투자를 확대할 계획이다. 업계 안팎에서는 대규모 투자 유치를 위해 조만간 상장할 것이란 전망에 무게를 싣고 있다.,투자 확대 기대,"LG에너지솔루션, 투자, 확대, 계획",1,841000,592081,3.96%,358.66,1.78%,"1,105.73",-0.32%,45,1.69%,"3,662.45",1.13%
2020.12.02,삼성sdi,유가 정상화 기대,유가 상승,"유가 정상화, 기대",1,552000,381777,0.91%,358.66,1.78%,"1,105.73",-0.32%,45,1.69%,"3,662.45",1.13%
2020.12.03,LG 화학,LG화학이 전지사업본부를 분할해 설립한 LG에너지솔루션을 공식출범한 다음날 사상 최고가 기록을 다시 썼다.,자회사 상장,"전지사업본부, 분할, 설립, LG에너지솔루션, 공식출범",1,846000,372854,0.59%,361.66,0.84%,"1,100.02",-0.52%,45.79,1.76%,"3,669.01",0.18%
2020.12.03,삼성sdi,"현대차그룹은 LG화학과 삼성SDI, SK이노베이션 등 국내 배터리 협력사들과 협력 관계도 강화하겠다고 밝혔다.",산업 성장 기대,"협력 관계, 강화",1,552000,350643,0.00%,361.66,0.84%,"1,100.02",-0.52%,45.79,1.76%,"3,669.01",0.18%
2020.12.03,삼성sdi,“LG화학·SK이노베이션·삼성SDI 등 한국의 3대 배터리 기업과 긴밀한 협업에 만족하고 있기 때문에 독자 생산 필요성은 느끼지 못하고 있다”,산업 성장 기대,"독자 생산, 필요성, 못하고, 협업, 만족",1,552000,350643,0.00%,361.66,0.84%,"1,100.02",-0.52%,45.79,1.76%,"3,669.01",0.18%
2020.12.03,삼성sdi,포스코케미칼이 3000억원을 투자해 유럽에 양극재 생산라인 건설을 추진한다.,설비 투자,"포스코케미칼, 양극재, 생산라인 건설",1,552000,350643,0.00%,361.66,0.84%,"1,100.02",-0.52%,45.79,1.76%,"3,669.01",0.18%
2020.12.03,현대차,현대자동차그룹이 1회 완전충전으로 500km이상 주행이 가능한 전기차 전용 플랫폼 E-GMP(Electric-Global Modular Platform)를 2일 공개했다.,기술 공개,"e-gmp, 공개, 주행, 가능, 전기차 전용 플랫폼",1,196500,6053809,7.67%,361.66,0.84%,"1,100.02",-0.52%,45.79,1.76%,"3,669.01",0.18%
2020.12.03,현대차,대통령 직속 일자리위원회가 2일 서울 중구 웨스틴조선호텔에서 `한국판 뉴딜과 일자리 컨퍼런스`를 개최했다.,정부 정책 호재,"한국판 뉴딜, 컨퍼런스, 개최",1,196500,6053809,7.67%,361.66,0.84%,"1,100.02",-0.52%,45.79,1.76%,"3,669.01",0.18%
2020.12.04,LG 화학,LG화학이 지난 9월 배터리 사업 물적분할 계획을 발표하자 전기차 배터리 부문의 성장성을 보고 투자한 개인투자자들의 불만이 터져 나왔다. 성장성이 큰 배터리 사업이 빠져나가면 기존 주주가 보유한 지분가치가 희석될 수 있다는 우려였다.,물적 분할 악재,"배터리 사업, 물적분할, 개인투자자, 불만",0,846000,375662,0.00%,367.63,1.65%,"1,092.08",-0.72%,46.19,0.87%,"3,666.72",-0.06%
2020.12.04,LG 화학,"LG 화학이 배터리 사업의 성장을 발표하면 전기 자동차 배터리 부문의 성장 잠재력을 투자하고 투자 한 개별 투자자의 불만 사항이 왔습니다. 성장 잠재력은 큰 배터리 사업이며, 추정에 관한 것입니다.기존 주주의 존재의 경우 희석 될 수 있습니다.",물적 분할 악재,"배터리 사업, 물적분할, 개인투자자, 불만",0,846000,375662,0.00%,367.63,1.65%,"1,092.08",-0.72%,46.19,0.87%,"3,666.72",-0.06%
